Description,Category,Sub_Category
NEFT/FDRL334265639/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN915259001014/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15259077538/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15259077549/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15259077528/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15260092133/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15260092129/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL334265525/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN915260558646/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN915260558663/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15260092119/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL334265694/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15261023985/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN115261209524/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN115261209933/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN115261210454/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15261023978/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN215262438580/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN215262438715/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN215262438939/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15262052543/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15262052549/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15262052537/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN315264044913/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN315264044028/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL334265521/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL334265620/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL334265621/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL334265668/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15264085658/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15264085196/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15264085220/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL334265646/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL334265641/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL334265643/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15265019899/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15265019926/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN315265719024/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN315265718973/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15265019909/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15266055717/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15266055682/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN415266635098/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN415266635588/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15266055694/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL342280632/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL342280633/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL342280657/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL342280796/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15267090255/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15267090174/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15267090124/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN515267250688/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN515267250988/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL342280795/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15268099966/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15268099958/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL334265604/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL334265891/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15271044761/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN615271375083/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN615271375253/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN615271375148/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISN15272000071/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISN15272000069/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15272085227/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15272085062/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15272085081/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN715272670928/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN915273472481/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN915273471567/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL342280631/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15273022017/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15273022045/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15273022092/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL342280628/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL342280629/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL342280630/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL342280643/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL342280627/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15274071607/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15274071623/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15276010395/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15276010408/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN515278779021/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN515278779211/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15278050946/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15278050810/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN615279745176/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN615279745932/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15279090660/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN615279744409/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15279090806/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15279090687/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15280029353/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN715280720258/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15280029383/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL342280535/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL342280694/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL342280624/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL342280645/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN815281554975/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN815281554720/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15281067296/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15281067310/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15281067325/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL342280573/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15282009929/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15282009901/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340233/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340234/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340235/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340244/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340389/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15282009968/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN115282719447/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN115282720139/Indfor,Transfers_Internal_Movement,External_Transfer
SERVICE TAX OF 73 FIRCS C,Legal_Government,Tax_Payments_Refunds
NEFT/FDRL348340247/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340248/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340373/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN315285596302/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15285049652/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15285049685/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15285049704/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN315285595831/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN315285596980/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN315285596040/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN315285596846/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN315285596477/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN315285597292/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340391/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340173/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340289/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15286090034/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15286090002/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN615286428408/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15286089981/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN615286429234/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/CSBKN15287005249/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBTR215287267188/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15287029626/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340226/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340371/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340229/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15287030169/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15287029603/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN815287873427/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN815287873925/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN815287873703/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340175/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340394/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340230/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN915288699887/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN915288698943/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN915288699265/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN915288698995/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15288067077/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15288067094/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15288067042/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15289004171/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15289004086/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340232/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340375/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15289004596/Indfor,Transfers_Internal_Movement,External_Transfer
SERVICE TAX CREDIT ADMIN,Legal_Government,Tax_Payments_Refunds
NEFT/FDRL348340231/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340292/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340245/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340397/Indiaforensic,Transfers_Internal_Movement,External_Transfer
STAMP PAPER PURCHASE,Government_Services,Fees_and_Charges
NEFT/AXISF15292075814/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15292075627/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15292075858/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN315292731984/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN315292733102/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN315292734217/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15293013324/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340246/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340249/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340291/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15293013369/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340180/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340398/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15293013586/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN415293550945/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN415293551342/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340250/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340275/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340273/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340274/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340251/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL348340151/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN515294336557/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15294042764/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15294042781/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN515294336473/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15294042799/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN515296621062/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN515296619440/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN515296851306/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN515296851390/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL352518209/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL352518267/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL352518548/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL352518208/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15296071516/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15296071505/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15296071498/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SD1246406812/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15299010993/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15299011190/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL352518041/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN615299588521/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN615299586656/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL352518002/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL352518003/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN615299586964/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN615299587350/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN615299587768/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15299011217/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL352518217/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL352518243/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL352518246/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL352518241/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/AXIC153005966782/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN715300053201/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN715300053243/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXIC153005966663/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN715300053291/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL352518215/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL352518242/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN715301557388/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15301079581/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15301079604/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXISF15301079631/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN715301557509/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL352518305/Indiaforensic,Transfers_Internal_Movement,External_Transfer
